,geometry,Salix caprea,Salix viminalis,Arum italicum,Torilis japonica,Typha latifolia,Viola palustris,Carex flava,Corynephorus canescens,Cotoneaster divaricatus,Dactylorhiza fuchsii
1620,"POLYGON ((1388433.434877821 7576684.861747535, 1388433.434877821 7586684.861747535, 1378433.434877821 7586684.861747535, 1378433.434877821 7576684.861747535, 1388433.434877821 7576684.861747535))",False,False,False,False,False,False,False,False,False,False
1621,"POLYGON ((1398433.434877821 7346684.861747535, 1398433.434877821 7356684.861747535, 1388433.434877821 7356684.861747535, 1388433.434877821 7346684.861747535, 1398433.434877821 7346684.861747535))",False,False,False,False,False,False,False,False,False,False
1622,"POLYGON ((1398433.434877821 7356684.861747535, 1398433.434877821 7366684.861747535, 1388433.434877821 7366684.861747535, 1388433.434877821 7356684.861747535, 1398433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1623,"POLYGON ((1398433.434877821 7476684.861747535, 1398433.434877821 7486684.861747535, 1388433.434877821 7486684.861747535, 1388433.434877821 7476684.861747535, 1398433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1624,"POLYGON ((1398433.434877821 7486684.861747535, 1398433.434877821 7496684.861747535, 1388433.434877821 7496684.861747535, 1388433.434877821 7486684.861747535, 1398433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1625,"POLYGON ((1398433.434877821 7496684.861747535, 1398433.434877821 7506684.861747535, 1388433.434877821 7506684.861747535, 1388433.434877821 7496684.861747535, 1398433.434877821 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
1626,"POLYGON ((1398433.434877821 7506684.861747535, 1398433.434877821 7516684.861747535, 1388433.434877821 7516684.861747535, 1388433.434877821 7506684.861747535, 1398433.434877821 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
1627,"POLYGON ((1398433.434877821 7516684.861747535, 1398433.434877821 7526684.861747535, 1388433.434877821 7526684.861747535, 1388433.434877821 7516684.861747535, 1398433.434877821 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
1628,"POLYGON ((1398433.434877821 7526684.861747535, 1398433.434877821 7536684.861747535, 1388433.434877821 7536684.861747535, 1388433.434877821 7526684.861747535, 1398433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
1629,"POLYGON ((1398433.434877821 7536684.861747535, 1398433.434877821 7546684.861747535, 1388433.434877821 7546684.861747535, 1388433.434877821 7536684.861747535, 1398433.434877821 7536684.861747535))",False,False,False,False,False,False,False,False,False,False
1630,"POLYGON ((1398433.434877821 7546684.861747535, 1398433.434877821 7556684.861747535, 1388433.434877821 7556684.861747535, 1388433.434877821 7546684.861747535, 1398433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
1631,"POLYGON ((1398433.434877821 7556684.861747535, 1398433.434877821 7566684.861747535, 1388433.434877821 7566684.861747535, 1388433.434877821 7556684.861747535, 1398433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
1632,"POLYGON ((1398433.434877821 7566684.861747535, 1398433.434877821 7576684.861747535, 1388433.434877821 7576684.861747535, 1388433.434877821 7566684.861747535, 1398433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
1633,"POLYGON ((1398433.434877821 7576684.861747535, 1398433.434877821 7586684.861747535, 1388433.434877821 7586684.861747535, 1388433.434877821 7576684.861747535, 1398433.434877821 7576684.861747535))",False,False,False,False,False,False,False,False,False,False
1634,"POLYGON ((1408433.434877821 7466684.861747535, 1408433.434877821 7476684.861747535, 1398433.434877821 7476684.861747535, 1398433.434877821 7466684.861747535, 1408433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
1635,"POLYGON ((1408433.434877821 7476684.861747535, 1408433.434877821 7486684.861747535, 1398433.434877821 7486684.861747535, 1398433.434877821 7476684.861747535, 1408433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1636,"POLYGON ((1408433.434877821 7486684.861747535, 1408433.434877821 7496684.861747535, 1398433.434877821 7496684.861747535, 1398433.434877821 7486684.861747535, 1408433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1637,"POLYGON ((1408433.434877821 7496684.861747535, 1408433.434877821 7506684.861747535, 1398433.434877821 7506684.861747535, 1398433.434877821 7496684.861747535, 1408433.434877821 7496684.861747535))",False,False,False,False,False,False,False,False,False,False
1638,"POLYGON ((1408433.434877821 7506684.861747535, 1408433.434877821 7516684.861747535, 1398433.434877821 7516684.861747535, 1398433.434877821 7506684.861747535, 1408433.434877821 7506684.861747535))",False,False,False,False,False,False,False,False,False,False
1639,"POLYGON ((1408433.434877821 7516684.861747535, 1408433.434877821 7526684.861747535, 1398433.434877821 7526684.861747535, 1398433.434877821 7516684.861747535, 1408433.434877821 7516684.861747535))",False,False,False,False,False,False,False,False,False,False
1640,"POLYGON ((1408433.434877821 7526684.861747535, 1408433.434877821 7536684.861747535, 1398433.434877821 7536684.861747535, 1398433.434877821 7526684.861747535, 1408433.434877821 7526684.861747535))",False,False,False,False,False,False,False,False,False,False
1641,"POLYGON ((1408433.434877821 7546684.861747535, 1408433.434877821 7556684.861747535, 1398433.434877821 7556684.861747535, 1398433.434877821 7546684.861747535, 1408433.434877821 7546684.861747535))",False,False,False,False,False,False,False,False,False,False
1642,"POLYGON ((1408433.434877821 7556684.861747535, 1408433.434877821 7566684.861747535, 1398433.434877821 7566684.861747535, 1398433.434877821 7556684.861747535, 1408433.434877821 7556684.861747535))",False,False,False,False,False,False,False,False,False,False
1643,"POLYGON ((1408433.434877821 7566684.861747535, 1408433.434877821 7576684.861747535, 1398433.434877821 7576684.861747535, 1398433.434877821 7566684.861747535, 1408433.434877821 7566684.861747535))",False,False,False,False,False,False,False,False,False,False
1644,"POLYGON ((1418433.434877821 7466684.861747535, 1418433.434877821 7476684.861747535, 1408433.434877821 7476684.861747535, 1408433.434877821 7466684.861747535, 1418433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
1645,"POLYGON ((1418433.434877821 7476684.861747535, 1418433.434877821 7486684.861747535, 1408433.434877821 7486684.861747535, 1408433.434877821 7476684.861747535, 1418433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1646,"POLYGON ((1418433.434877821 7486684.861747535, 1418433.434877821 7496684.861747535, 1408433.434877821 7496684.861747535, 1408433.434877821 7486684.861747535, 1418433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1647,"POLYGON ((1428433.434877821 7476684.861747535, 1428433.434877821 7486684.861747535, 1418433.434877821 7486684.861747535, 1418433.434877821 7476684.861747535, 1428433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1648,"POLYGON ((1428433.434877821 7486684.861747535, 1428433.434877821 7496684.861747535, 1418433.434877821 7496684.861747535, 1418433.434877821 7486684.861747535, 1428433.434877821 7486684.861747535))",False,False,False,False,False,False,False,False,False,False
1649,"POLYGON ((1638433.434877821 7386684.861747535, 1638433.434877821 7396684.861747535, 1628433.434877821 7396684.861747535, 1628433.434877821 7386684.861747535, 1638433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
1650,"POLYGON ((1638433.434877821 7396684.861747535, 1638433.434877821 7406684.861747535, 1628433.434877821 7406684.861747535, 1628433.434877821 7396684.861747535, 1638433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1651,"POLYGON ((1648433.434877821 7376684.861747535, 1648433.434877821 7386684.861747535, 1638433.434877821 7386684.861747535, 1638433.434877821 7376684.861747535, 1648433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1652,"POLYGON ((1648433.434877821 7386684.861747535, 1648433.434877821 7396684.861747535, 1638433.434877821 7396684.861747535, 1638433.434877821 7386684.861747535, 1648433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
1653,"POLYGON ((1648433.434877821 7396684.861747535, 1648433.434877821 7406684.861747535, 1638433.434877821 7406684.861747535, 1638433.434877821 7396684.861747535, 1648433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1654,"POLYGON ((1648433.434877821 7406684.861747535, 1648433.434877821 7416684.861747535, 1638433.434877821 7416684.861747535, 1638433.434877821 7406684.861747535, 1648433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1655,"POLYGON ((1658433.434877821 7366684.861747535, 1658433.434877821 7376684.861747535, 1648433.434877821 7376684.861747535, 1648433.434877821 7366684.861747535, 1658433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1656,"POLYGON ((1658433.434877821 7376684.861747535, 1658433.434877821 7386684.861747535, 1648433.434877821 7386684.861747535, 1648433.434877821 7376684.861747535, 1658433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1657,"POLYGON ((1658433.434877821 7386684.861747535, 1658433.434877821 7396684.861747535, 1648433.434877821 7396684.861747535, 1648433.434877821 7386684.861747535, 1658433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
1658,"POLYGON ((1658433.434877821 7396684.861747535, 1658433.434877821 7406684.861747535, 1648433.434877821 7406684.861747535, 1648433.434877821 7396684.861747535, 1658433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1659,"POLYGON ((1658433.434877821 7406684.861747535, 1658433.434877821 7416684.861747535, 1648433.434877821 7416684.861747535, 1648433.434877821 7406684.861747535, 1658433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1660,"POLYGON ((1668433.434877821 7366684.861747535, 1668433.434877821 7376684.861747535, 1658433.434877821 7376684.861747535, 1658433.434877821 7366684.861747535, 1668433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1661,"POLYGON ((1668433.434877821 7376684.861747535, 1668433.434877821 7386684.861747535, 1658433.434877821 7386684.861747535, 1658433.434877821 7376684.861747535, 1668433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1662,"POLYGON ((1668433.434877821 7386684.861747535, 1668433.434877821 7396684.861747535, 1658433.434877821 7396684.861747535, 1658433.434877821 7386684.861747535, 1668433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
1663,"POLYGON ((1668433.434877821 7396684.861747535, 1668433.434877821 7406684.861747535, 1658433.434877821 7406684.861747535, 1658433.434877821 7396684.861747535, 1668433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1664,"POLYGON ((1678433.434877821 7356684.861747535, 1678433.434877821 7366684.861747535, 1668433.434877821 7366684.861747535, 1668433.434877821 7356684.861747535, 1678433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1665,"POLYGON ((1678433.434877821 7366684.861747535, 1678433.434877821 7376684.861747535, 1668433.434877821 7376684.861747535, 1668433.434877821 7366684.861747535, 1678433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1666,"POLYGON ((1678433.434877821 7376684.861747535, 1678433.434877821 7386684.861747535, 1668433.434877821 7386684.861747535, 1668433.434877821 7376684.861747535, 1678433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1667,"POLYGON ((1678433.434877821 7386684.861747535, 1678433.434877821 7396684.861747535, 1668433.434877821 7396684.861747535, 1668433.434877821 7386684.861747535, 1678433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
1668,"POLYGON ((1678433.434877821 7396684.861747535, 1678433.434877821 7406684.861747535, 1668433.434877821 7406684.861747535, 1668433.434877821 7396684.861747535, 1678433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1669,"POLYGON ((1688433.434877821 7356684.861747535, 1688433.434877821 7366684.861747535, 1678433.434877821 7366684.861747535, 1678433.434877821 7356684.861747535, 1688433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1670,"POLYGON ((1688433.434877821 7366684.861747535, 1688433.434877821 7376684.861747535, 1678433.434877821 7376684.861747535, 1678433.434877821 7366684.861747535, 1688433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1671,"POLYGON ((1688433.434877821 7376684.861747535, 1688433.434877821 7386684.861747535, 1678433.434877821 7386684.861747535, 1678433.434877821 7376684.861747535, 1688433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1672,"POLYGON ((1688433.434877821 7386684.861747535, 1688433.434877821 7396684.861747535, 1678433.434877821 7396684.861747535, 1678433.434877821 7386684.861747535, 1688433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
