,geometry,index_right,Unnamed: 0,stationId,x,y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
1554,"POLYGON ((1358433.434877821 7496684.861747535, 1358433.434877821 7506684.861747535, 1348433.434877821 7506684.861747535, 1348433.434877821 7496684.861747535, 1358433.434877821 7496684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1555,"POLYGON ((1358433.434877821 7506684.861747535, 1358433.434877821 7516684.861747535, 1348433.434877821 7516684.861747535, 1348433.434877821 7506684.861747535, 1358433.434877821 7506684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1556,"POLYGON ((1358433.434877821 7516684.861747535, 1358433.434877821 7526684.861747535, 1348433.434877821 7526684.861747535, 1348433.434877821 7516684.861747535, 1358433.434877821 7516684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1557,"POLYGON ((1358433.434877821 7526684.861747535, 1358433.434877821 7536684.861747535, 1348433.434877821 7536684.861747535, 1348433.434877821 7526684.861747535, 1358433.434877821 7526684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1558,"POLYGON ((1358433.434877821 7536684.861747535, 1358433.434877821 7546684.861747535, 1348433.434877821 7546684.861747535, 1348433.434877821 7536684.861747535, 1358433.434877821 7536684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1559,"POLYGON ((1358433.434877821 7546684.861747535, 1358433.434877821 7556684.861747535, 1348433.434877821 7556684.861747535, 1348433.434877821 7546684.861747535, 1358433.434877821 7546684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1560,"POLYGON ((1358433.434877821 7556684.861747535, 1358433.434877821 7566684.861747535, 1348433.434877821 7566684.861747535, 1348433.434877821 7556684.861747535, 1358433.434877821 7556684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1561,"POLYGON ((1358433.434877821 7566684.861747535, 1358433.434877821 7576684.861747535, 1348433.434877821 7576684.861747535, 1348433.434877821 7566684.861747535, 1358433.434877821 7566684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1562,"POLYGON ((1358433.434877821 7576684.861747535, 1358433.434877821 7586684.861747535, 1348433.434877821 7586684.861747535, 1348433.434877821 7576684.861747535, 1358433.434877821 7576684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1576,"POLYGON ((1368433.434877821 7496684.861747535, 1368433.434877821 7506684.861747535, 1358433.434877821 7506684.861747535, 1358433.434877821 7496684.861747535, 1368433.434877821 7496684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1577,"POLYGON ((1368433.434877821 7506684.861747535, 1368433.434877821 7516684.861747535, 1358433.434877821 7516684.861747535, 1358433.434877821 7506684.861747535, 1368433.434877821 7506684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1578,"POLYGON ((1368433.434877821 7516684.861747535, 1368433.434877821 7526684.861747535, 1358433.434877821 7526684.861747535, 1358433.434877821 7516684.861747535, 1368433.434877821 7516684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1579,"POLYGON ((1368433.434877821 7526684.861747535, 1368433.434877821 7536684.861747535, 1358433.434877821 7536684.861747535, 1358433.434877821 7526684.861747535, 1368433.434877821 7526684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1580,"POLYGON ((1368433.434877821 7536684.861747535, 1368433.434877821 7546684.861747535, 1358433.434877821 7546684.861747535, 1358433.434877821 7536684.861747535, 1368433.434877821 7536684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1581,"POLYGON ((1368433.434877821 7546684.861747535, 1368433.434877821 7556684.861747535, 1358433.434877821 7556684.861747535, 1358433.434877821 7546684.861747535, 1368433.434877821 7546684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1582,"POLYGON ((1368433.434877821 7556684.861747535, 1368433.434877821 7566684.861747535, 1358433.434877821 7566684.861747535, 1358433.434877821 7556684.861747535, 1368433.434877821 7556684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1583,"POLYGON ((1368433.434877821 7566684.861747535, 1368433.434877821 7576684.861747535, 1358433.434877821 7576684.861747535, 1358433.434877821 7566684.861747535, 1368433.434877821 7566684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1584,"POLYGON ((1368433.434877821 7576684.861747535, 1368433.434877821 7586684.861747535, 1358433.434877821 7586684.861747535, 1358433.434877821 7576684.861747535, 1368433.434877821 7576684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1595,"POLYGON ((1378433.434877821 7506684.861747535, 1378433.434877821 7516684.861747535, 1368433.434877821 7516684.861747535, 1368433.434877821 7506684.861747535, 1378433.434877821 7506684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1596,"POLYGON ((1378433.434877821 7516684.861747535, 1378433.434877821 7526684.861747535, 1368433.434877821 7526684.861747535, 1368433.434877821 7516684.861747535, 1378433.434877821 7516684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1597,"POLYGON ((1378433.434877821 7526684.861747535, 1378433.434877821 7536684.861747535, 1368433.434877821 7536684.861747535, 1368433.434877821 7526684.861747535, 1378433.434877821 7526684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1598,"POLYGON ((1378433.434877821 7536684.861747535, 1378433.434877821 7546684.861747535, 1368433.434877821 7546684.861747535, 1368433.434877821 7536684.861747535, 1378433.434877821 7536684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1599,"POLYGON ((1378433.434877821 7546684.861747535, 1378433.434877821 7556684.861747535, 1368433.434877821 7556684.861747535, 1368433.434877821 7546684.861747535, 1378433.434877821 7546684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1600,"POLYGON ((1378433.434877821 7556684.861747535, 1378433.434877821 7566684.861747535, 1368433.434877821 7566684.861747535, 1368433.434877821 7556684.861747535, 1378433.434877821 7556684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1601,"POLYGON ((1378433.434877821 7566684.861747535, 1378433.434877821 7576684.861747535, 1368433.434877821 7576684.861747535, 1368433.434877821 7566684.861747535, 1378433.434877821 7566684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1602,"POLYGON ((1378433.434877821 7576684.861747535, 1378433.434877821 7586684.861747535, 1368433.434877821 7586684.861747535, 1368433.434877821 7576684.861747535, 1378433.434877821 7576684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1613,"POLYGON ((1388433.434877821 7506684.861747535, 1388433.434877821 7516684.861747535, 1378433.434877821 7516684.861747535, 1378433.434877821 7506684.861747535, 1388433.434877821 7506684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1614,"POLYGON ((1388433.434877821 7516684.861747535, 1388433.434877821 7526684.861747535, 1378433.434877821 7526684.861747535, 1378433.434877821 7516684.861747535, 1388433.434877821 7516684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1615,"POLYGON ((1388433.434877821 7526684.861747535, 1388433.434877821 7536684.861747535, 1378433.434877821 7536684.861747535, 1378433.434877821 7526684.861747535, 1388433.434877821 7526684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1616,"POLYGON ((1388433.434877821 7536684.861747535, 1388433.434877821 7546684.861747535, 1378433.434877821 7546684.861747535, 1378433.434877821 7536684.861747535, 1388433.434877821 7536684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1617,"POLYGON ((1388433.434877821 7546684.861747535, 1388433.434877821 7556684.861747535, 1378433.434877821 7556684.861747535, 1378433.434877821 7546684.861747535, 1388433.434877821 7546684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1618,"POLYGON ((1388433.434877821 7556684.861747535, 1388433.434877821 7566684.861747535, 1378433.434877821 7566684.861747535, 1378433.434877821 7556684.861747535, 1388433.434877821 7556684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1619,"POLYGON ((1388433.434877821 7566684.861747535, 1388433.434877821 7576684.861747535, 1378433.434877821 7576684.861747535, 1378433.434877821 7566684.861747535, 1388433.434877821 7566684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1620,"POLYGON ((1388433.434877821 7576684.861747535, 1388433.434877821 7586684.861747535, 1378433.434877821 7586684.861747535, 1378433.434877821 7576684.861747535, 1388433.434877821 7576684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1627,"POLYGON ((1398433.434877821 7516684.861747535, 1398433.434877821 7526684.861747535, 1388433.434877821 7526684.861747535, 1388433.434877821 7516684.861747535, 1398433.434877821 7516684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1628,"POLYGON ((1398433.434877821 7526684.861747535, 1398433.434877821 7536684.861747535, 1388433.434877821 7536684.861747535, 1388433.434877821 7526684.861747535, 1398433.434877821 7526684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1629,"POLYGON ((1398433.434877821 7536684.861747535, 1398433.434877821 7546684.861747535, 1388433.434877821 7546684.861747535, 1388433.434877821 7536684.861747535, 1398433.434877821 7536684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1630,"POLYGON ((1398433.434877821 7546684.861747535, 1398433.434877821 7556684.861747535, 1388433.434877821 7556684.861747535, 1388433.434877821 7546684.861747535, 1398433.434877821 7546684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
1631,"POLYGON ((1398433.434877821 7556684.861747535, 1398433.434877821 7566684.861747535, 1388433.434877821 7566684.861747535, 1388433.434877821 7556684.861747535, 1398433.434877821 7556684.861747535))",7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.33333333333331,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333
