,Unnamed: 0_x,Unnamed: 0.1_x,Unnamed: 0_x,geometry,index_right_x,Unnamed: 0.1_x,stationId_x,x_x,y_x,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y,index_right_y,Unnamed: 0.1_y,stationId_y,x_y,y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember,Unnamed: 0_y,index_right,Unnamed: 0.1_y,stationId,x,y,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember
1567,1567,1567,1546,"POLYGON ((1358433.434877821 7416684.861747535, 1358433.434877821 7426684.861747535, 1348433.434877821 7426684.861747535, 1348433.434877821 7416684.861747535, 1358433.434877821 7416684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1546,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1546,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1568,1568,1568,1547,"POLYGON ((1358433.434877821 7426684.861747535, 1358433.434877821 7436684.861747535, 1348433.434877821 7436684.861747535, 1348433.434877821 7426684.861747535, 1358433.434877821 7426684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1547,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1547,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1569,1569,1569,1548,"POLYGON ((1358433.434877821 7436684.861747535, 1358433.434877821 7446684.861747535, 1348433.434877821 7446684.861747535, 1348433.434877821 7436684.861747535, 1358433.434877821 7436684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1548,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1548,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1570,1570,1570,1549,"POLYGON ((1358433.434877821 7446684.861747535, 1358433.434877821 7456684.861747535, 1348433.434877821 7456684.861747535, 1348433.434877821 7446684.861747535, 1358433.434877821 7446684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1549,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1549,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1571,1571,1571,1550,"POLYGON ((1358433.434877821 7456684.861747535, 1358433.434877821 7466684.861747535, 1348433.434877821 7466684.861747535, 1348433.434877821 7456684.861747535, 1358433.434877821 7456684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1550,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1550,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1572,1572,1572,1551,"POLYGON ((1358433.434877821 7466684.861747535, 1358433.434877821 7476684.861747535, 1348433.434877821 7476684.861747535, 1348433.434877821 7466684.861747535, 1358433.434877821 7466684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1551,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1551,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1573,1573,1573,1552,"POLYGON ((1358433.434877821 7476684.861747535, 1358433.434877821 7486684.861747535, 1348433.434877821 7486684.861747535, 1348433.434877821 7476684.861747535, 1358433.434877821 7476684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1552,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1552,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1574,1574,1574,1568,"POLYGON ((1368433.434877821 7416684.861747535, 1368433.434877821 7426684.861747535, 1358433.434877821 7426684.861747535, 1358433.434877821 7416684.861747535, 1368433.434877821 7416684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1568,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1568,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1575,1575,1575,1569,"POLYGON ((1368433.434877821 7426684.861747535, 1368433.434877821 7436684.861747535, 1358433.434877821 7436684.861747535, 1358433.434877821 7426684.861747535, 1368433.434877821 7426684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1569,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1569,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1576,1576,1576,1570,"POLYGON ((1368433.434877821 7436684.861747535, 1368433.434877821 7446684.861747535, 1358433.434877821 7446684.861747535, 1358433.434877821 7436684.861747535, 1368433.434877821 7436684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1570,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1570,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1577,1577,1577,1571,"POLYGON ((1368433.434877821 7446684.861747535, 1368433.434877821 7456684.861747535, 1358433.434877821 7456684.861747535, 1358433.434877821 7446684.861747535, 1368433.434877821 7446684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1571,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1571,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1578,1578,1578,1572,"POLYGON ((1368433.434877821 7456684.861747535, 1368433.434877821 7466684.861747535, 1358433.434877821 7466684.861747535, 1358433.434877821 7456684.861747535, 1368433.434877821 7456684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1572,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1572,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1579,1579,1579,1573,"POLYGON ((1368433.434877821 7466684.861747535, 1368433.434877821 7476684.861747535, 1358433.434877821 7476684.861747535, 1358433.434877821 7466684.861747535, 1368433.434877821 7466684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1573,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1573,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1580,1580,1580,1590,"POLYGON ((1378433.434877821 7436684.861747535, 1378433.434877821 7446684.861747535, 1368433.434877821 7446684.861747535, 1368433.434877821 7436684.861747535, 1378433.434877821 7436684.861747535))",89,89,6174,12.149,55.3955,63.7,10.8,60.0,,,,82.7,42.7,73.9,70.3,53.9,30.2,1590,4,4,6174,12.149,55.3955,46.866666666666674,68.1,104.1,176.93333333333337,251.46666666666667,224.16666666666663,199.7,223.3333333333333,157.86666666666665,70.2,57.06666666666666,41.06666666666667,1590,11,11,6174,12.149,55.3955,-8.05,-8.3,-4.95,-3.9,-0.8,6.7,6.2,5.8,3.8,0.9,-1.8,-1.9
1581,1581,1581,1530,"POLYGON ((1348433.434877821 7506684.861747535, 1348433.434877821 7516684.861747535, 1338433.434877821 7516684.861747535, 1338433.434877821 7506684.861747535, 1348433.434877821 7506684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1530,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1530,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1582,1582,1582,1531,"POLYGON ((1348433.434877821 7516684.861747535, 1348433.434877821 7526684.861747535, 1338433.434877821 7526684.861747535, 1338433.434877821 7516684.861747535, 1348433.434877821 7516684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1531,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1531,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1583,1583,1583,1532,"POLYGON ((1348433.434877821 7526684.861747535, 1348433.434877821 7536684.861747535, 1338433.434877821 7536684.861747535, 1338433.434877821 7526684.861747535, 1348433.434877821 7526684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1532,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1532,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1584,1584,1584,1554,"POLYGON ((1358433.434877821 7496684.861747535, 1358433.434877821 7506684.861747535, 1348433.434877821 7506684.861747535, 1348433.434877821 7496684.861747535, 1358433.434877821 7496684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1554,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1554,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1585,1585,1585,1555,"POLYGON ((1358433.434877821 7506684.861747535, 1358433.434877821 7516684.861747535, 1348433.434877821 7516684.861747535, 1348433.434877821 7506684.861747535, 1358433.434877821 7506684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1555,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1555,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1586,1586,1586,1556,"POLYGON ((1358433.434877821 7516684.861747535, 1358433.434877821 7526684.861747535, 1348433.434877821 7526684.861747535, 1348433.434877821 7516684.861747535, 1358433.434877821 7516684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1556,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1556,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1587,1587,1587,1557,"POLYGON ((1358433.434877821 7526684.861747535, 1358433.434877821 7536684.861747535, 1348433.434877821 7536684.861747535, 1348433.434877821 7526684.861747535, 1358433.434877821 7526684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1557,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1557,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1588,1588,1588,1577,"POLYGON ((1368433.434877821 7506684.861747535, 1368433.434877821 7516684.861747535, 1358433.434877821 7516684.861747535, 1358433.434877821 7506684.861747535, 1368433.434877821 7506684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1577,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1577,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1589,1589,1589,1578,"POLYGON ((1368433.434877821 7516684.861747535, 1368433.434877821 7526684.861747535, 1358433.434877821 7526684.861747535, 1358433.434877821 7516684.861747535, 1368433.434877821 7516684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1578,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1578,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1590,1590,1590,1579,"POLYGON ((1368433.434877821 7526684.861747535, 1368433.434877821 7536684.861747535, 1358433.434877821 7536684.861747535, 1358433.434877821 7526684.861747535, 1368433.434877821 7526684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1579,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1579,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1591,1591,1591,1580,"POLYGON ((1368433.434877821 7536684.861747535, 1368433.434877821 7546684.861747535, 1358433.434877821 7546684.861747535, 1358433.434877821 7536684.861747535, 1368433.434877821 7536684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1580,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1580,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1592,1592,1592,1595,"POLYGON ((1378433.434877821 7506684.861747535, 1378433.434877821 7516684.861747535, 1368433.434877821 7516684.861747535, 1368433.434877821 7506684.861747535, 1378433.434877821 7506684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1595,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1595,15,15,6181,12.5263,55.7664,-8.25,-8.05,-4.85,-2.3,1.0,8.7,9.4,8.3,6.2,2.0,-1.4,-1.9
1593,1593,1593,1596,"POLYGON ((1378433.434877821 7516684.861747535, 1378433.434877821 7526684.861747535, 1368433.434877821 7526684.861747535, 1368433.434877821 7516684.861747535, 1378433.434877821 7516684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1596,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1596,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1594,1594,1594,1597,"POLYGON ((1378433.434877821 7526684.861747535, 1378433.434877821 7536684.861747535, 1368433.434877821 7536684.861747535, 1368433.434877821 7526684.861747535, 1378433.434877821 7526684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1597,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1597,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1595,1595,1595,1598,"POLYGON ((1378433.434877821 7536684.861747535, 1378433.434877821 7546684.861747535, 1368433.434877821 7546684.861747535, 1368433.434877821 7536684.861747535, 1378433.434877821 7536684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1598,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1598,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1596,1596,1596,1614,"POLYGON ((1388433.434877821 7516684.861747535, 1388433.434877821 7526684.861747535, 1378433.434877821 7526684.861747535, 1378433.434877821 7516684.861747535, 1388433.434877821 7516684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1614,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1614,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1597,1597,1597,1615,"POLYGON ((1388433.434877821 7526684.861747535, 1388433.434877821 7536684.861747535, 1378433.434877821 7536684.861747535, 1378433.434877821 7526684.861747535, 1388433.434877821 7526684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1615,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1615,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1598,1598,1598,1616,"POLYGON ((1388433.434877821 7536684.861747535, 1388433.434877821 7546684.861747535, 1378433.434877821 7546684.861747535, 1378433.434877821 7536684.861747535, 1388433.434877821 7536684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1616,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1616,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1599,1599,1599,1617,"POLYGON ((1388433.434877821 7546684.861747535, 1388433.434877821 7556684.861747535, 1378433.434877821 7556684.861747535, 1378433.434877821 7546684.861747535, 1388433.434877821 7546684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1617,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1617,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1600,1600,1600,1627,"POLYGON ((1398433.434877821 7516684.861747535, 1398433.434877821 7526684.861747535, 1388433.434877821 7526684.861747535, 1388433.434877821 7516684.861747535, 1398433.434877821 7516684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1627,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1627,15,15,6181,12.5263,55.7664,-8.25,-8.05,-4.85,-2.3,1.0,8.7,9.4,8.3,6.2,2.0,-1.4,-1.9
1601,1601,1601,1628,"POLYGON ((1398433.434877821 7526684.861747535, 1398433.434877821 7536684.861747535, 1388433.434877821 7536684.861747535, 1388433.434877821 7526684.861747535, 1398433.434877821 7526684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1628,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1628,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1602,1602,1602,1629,"POLYGON ((1398433.434877821 7536684.861747535, 1398433.434877821 7546684.861747535, 1388433.434877821 7546684.861747535, 1388433.434877821 7536684.861747535, 1398433.434877821 7536684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1629,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1629,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
1603,1603,1603,1630,"POLYGON ((1398433.434877821 7546684.861747535, 1398433.434877821 7556684.861747535, 1388433.434877821 7556684.861747535, 1388433.434877821 7546684.861747535, 1398433.434877821 7546684.861747535))",0,0,6188,12.4121,55.8764,57.3,11.7,53.2,,,,66.5,69.8,91.4,79.2,49.4,55.5,1630,7,7,6188,12.4121,55.8764,43.925,68.89999999999999,108.025,180.4333333333333,251.7,210.5333333333333,199.86666666666667,215.3333333333333,172.23333333333335,78.73333333333333,61.93333333333333,44.03333333333333,1630,40,40,6188,12.4121,55.8764,-10.3,-9.8,-6.3,-4.3,-1.4,6.2,6.8,6.0,4.2,-0.4,-4.0,-3.4
