,geometry,index_right,Unnamed: 0,stationId,x,y,windJanuary,windFebruary,windMarch,windJuly,windAugust,windSeptember,windOctober,windNovember,windDecember
1424,"POLYGON ((1308433.434877821 7506684.861747535, 1308433.434877821 7516684.861747535, 1298433.434877821 7516684.861747535, 1298433.434877821 7506684.861747535, 1308433.434877821 7506684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1449,"POLYGON ((1318433.434877821 7496684.861747535, 1318433.434877821 7506684.861747535, 1308433.434877821 7506684.861747535, 1308433.434877821 7496684.861747535, 1318433.434877821 7496684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1450,"POLYGON ((1318433.434877821 7506684.861747535, 1318433.434877821 7516684.861747535, 1308433.434877821 7516684.861747535, 1308433.434877821 7506684.861747535, 1318433.434877821 7506684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1475,"POLYGON ((1328433.434877821 7496684.861747535, 1328433.434877821 7506684.861747535, 1318433.434877821 7506684.861747535, 1318433.434877821 7496684.861747535, 1328433.434877821 7496684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1476,"POLYGON ((1328433.434877821 7506684.861747535, 1328433.434877821 7516684.861747535, 1318433.434877821 7516684.861747535, 1318433.434877821 7506684.861747535, 1328433.434877821 7506684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1504,"POLYGON ((1338433.434877821 7506684.861747535, 1338433.434877821 7516684.861747535, 1328433.434877821 7516684.861747535, 1328433.434877821 7506684.861747535, 1338433.434877821 7506684.861747535))",66,66,6156,11.6035,55.7358,60.9,14.3,44.3,100.2,58.8,89.8,64.3,54.3,33.6
1384,"POLYGON ((1288433.434877821 7696684.861747535, 1288433.434877821 7706684.861747535, 1278433.434877821 7706684.861747535, 1278433.434877821 7696684.861747535, 1288433.434877821 7696684.861747535))",49,49,6079,11.5098,56.7169,68.9,18.4,38.9,73.7,46.2,92.5,68.9,23.7,53.6
1391,"POLYGON ((1298433.434877821 7396684.861747535, 1298433.434877821 7406684.861747535, 1288433.434877821 7406684.861747535, 1288433.434877821 7396684.861747535, 1298433.434877821 7396684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1413,"POLYGON ((1308433.434877821 7396684.861747535, 1308433.434877821 7406684.861747535, 1298433.434877821 7406684.861747535, 1298433.434877821 7396684.861747535, 1308433.434877821 7396684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1414,"POLYGON ((1308433.434877821 7406684.861747535, 1308433.434877821 7416684.861747535, 1298433.434877821 7416684.861747535, 1298433.434877821 7406684.861747535, 1308433.434877821 7406684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1415,"POLYGON ((1308433.434877821 7416684.861747535, 1308433.434877821 7426684.861747535, 1298433.434877821 7426684.861747535, 1298433.434877821 7416684.861747535, 1308433.434877821 7416684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1439,"POLYGON ((1318433.434877821 7396684.861747535, 1318433.434877821 7406684.861747535, 1308433.434877821 7406684.861747535, 1308433.434877821 7396684.861747535, 1318433.434877821 7396684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1440,"POLYGON ((1318433.434877821 7406684.861747535, 1318433.434877821 7416684.861747535, 1308433.434877821 7416684.861747535, 1308433.434877821 7406684.861747535, 1318433.434877821 7406684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1441,"POLYGON ((1318433.434877821 7416684.861747535, 1318433.434877821 7426684.861747535, 1308433.434877821 7426684.861747535, 1308433.434877821 7416684.861747535, 1318433.434877821 7416684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1464,"POLYGON ((1328433.434877821 7386684.861747535, 1328433.434877821 7396684.861747535, 1318433.434877821 7396684.861747535, 1318433.434877821 7386684.861747535, 1328433.434877821 7386684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1465,"POLYGON ((1328433.434877821 7396684.861747535, 1328433.434877821 7406684.861747535, 1318433.434877821 7406684.861747535, 1318433.434877821 7396684.861747535, 1328433.434877821 7396684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1466,"POLYGON ((1328433.434877821 7406684.861747535, 1328433.434877821 7416684.861747535, 1318433.434877821 7416684.861747535, 1318433.434877821 7406684.861747535, 1328433.434877821 7406684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1467,"POLYGON ((1328433.434877821 7416684.861747535, 1328433.434877821 7426684.861747535, 1318433.434877821 7426684.861747535, 1318433.434877821 7416684.861747535, 1328433.434877821 7416684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1492,"POLYGON ((1338433.434877821 7386684.861747535, 1338433.434877821 7396684.861747535, 1328433.434877821 7396684.861747535, 1328433.434877821 7386684.861747535, 1338433.434877821 7386684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1493,"POLYGON ((1338433.434877821 7396684.861747535, 1338433.434877821 7406684.861747535, 1328433.434877821 7406684.861747535, 1328433.434877821 7396684.861747535, 1338433.434877821 7396684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1494,"POLYGON ((1338433.434877821 7406684.861747535, 1338433.434877821 7416684.861747535, 1328433.434877821 7416684.861747535, 1328433.434877821 7406684.861747535, 1338433.434877821 7406684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1495,"POLYGON ((1338433.434877821 7416684.861747535, 1338433.434877821 7426684.861747535, 1328433.434877821 7426684.861747535, 1328433.434877821 7416684.861747535, 1338433.434877821 7416684.861747535))",23,23,6154,11.8605,55.2075,74.7,11.2,47.7,77.3,67.2,105.8,89.5,63.8,32.6
1395,"POLYGON ((1298433.434877821 7436684.861747535, 1298433.434877821 7446684.861747535, 1288433.434877821 7446684.861747535, 1288433.434877821 7436684.861747535, 1298433.434877821 7436684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1416,"POLYGON ((1308433.434877821 7426684.861747535, 1308433.434877821 7436684.861747535, 1298433.434877821 7436684.861747535, 1298433.434877821 7426684.861747535, 1308433.434877821 7426684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1417,"POLYGON ((1308433.434877821 7436684.861747535, 1308433.434877821 7446684.861747535, 1298433.434877821 7446684.861747535, 1298433.434877821 7436684.861747535, 1308433.434877821 7436684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1418,"POLYGON ((1308433.434877821 7446684.861747535, 1308433.434877821 7456684.861747535, 1298433.434877821 7456684.861747535, 1298433.434877821 7446684.861747535, 1308433.434877821 7446684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1442,"POLYGON ((1318433.434877821 7426684.861747535, 1318433.434877821 7436684.861747535, 1308433.434877821 7436684.861747535, 1308433.434877821 7426684.861747535, 1318433.434877821 7426684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1443,"POLYGON ((1318433.434877821 7436684.861747535, 1318433.434877821 7446684.861747535, 1308433.434877821 7446684.861747535, 1308433.434877821 7436684.861747535, 1318433.434877821 7436684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1444,"POLYGON ((1318433.434877821 7446684.861747535, 1318433.434877821 7456684.861747535, 1308433.434877821 7456684.861747535, 1308433.434877821 7446684.861747535, 1318433.434877821 7446684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1468,"POLYGON ((1328433.434877821 7426684.861747535, 1328433.434877821 7436684.861747535, 1318433.434877821 7436684.861747535, 1318433.434877821 7426684.861747535, 1328433.434877821 7426684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1469,"POLYGON ((1328433.434877821 7436684.861747535, 1328433.434877821 7446684.861747535, 1318433.434877821 7446684.861747535, 1318433.434877821 7436684.861747535, 1328433.434877821 7436684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1470,"POLYGON ((1328433.434877821 7446684.861747535, 1328433.434877821 7456684.861747535, 1318433.434877821 7456684.861747535, 1318433.434877821 7446684.861747535, 1328433.434877821 7446684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1471,"POLYGON ((1328433.434877821 7456684.861747535, 1328433.434877821 7466684.861747535, 1318433.434877821 7466684.861747535, 1318433.434877821 7456684.861747535, 1328433.434877821 7456684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1496,"POLYGON ((1338433.434877821 7426684.861747535, 1338433.434877821 7436684.861747535, 1328433.434877821 7436684.861747535, 1328433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1497,"POLYGON ((1338433.434877821 7436684.861747535, 1338433.434877821 7446684.861747535, 1328433.434877821 7446684.861747535, 1328433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1498,"POLYGON ((1338433.434877821 7446684.861747535, 1338433.434877821 7456684.861747535, 1328433.434877821 7456684.861747535, 1328433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1499,"POLYGON ((1338433.434877821 7456684.861747535, 1338433.434877821 7466684.861747535, 1328433.434877821 7466684.861747535, 1328433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535))",15,15,5499,11.8621,55.4069,73.5,18.3,63.7,87.7,55.2,104.3,78.7,64.7,43.3
1407,"POLYGON ((1308433.434877821 7296684.861747535, 1308433.434877821 7306684.861747535, 1298433.434877821 7306684.861747535, 1298433.434877821 7296684.861747535, 1308433.434877821 7296684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1408,"POLYGON ((1308433.434877821 7306684.861747535, 1308433.434877821 7316684.861747535, 1298433.434877821 7316684.861747535, 1298433.434877821 7306684.861747535, 1308433.434877821 7306684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1429,"POLYGON ((1318433.434877821 7286684.861747535, 1318433.434877821 7296684.861747535, 1308433.434877821 7296684.861747535, 1308433.434877821 7286684.861747535, 1318433.434877821 7286684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1430,"POLYGON ((1318433.434877821 7296684.861747535, 1318433.434877821 7306684.861747535, 1308433.434877821 7306684.861747535, 1308433.434877821 7296684.861747535, 1318433.434877821 7296684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1431,"POLYGON ((1318433.434877821 7306684.861747535, 1318433.434877821 7316684.861747535, 1308433.434877821 7316684.861747535, 1308433.434877821 7306684.861747535, 1318433.434877821 7306684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1432,"POLYGON ((1318433.434877821 7316684.861747535, 1318433.434877821 7326684.861747535, 1308433.434877821 7326684.861747535, 1308433.434877821 7316684.861747535, 1318433.434877821 7316684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1454,"POLYGON ((1328433.434877821 7286684.861747535, 1328433.434877821 7296684.861747535, 1318433.434877821 7296684.861747535, 1318433.434877821 7286684.861747535, 1328433.434877821 7286684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1455,"POLYGON ((1328433.434877821 7296684.861747535, 1328433.434877821 7306684.861747535, 1318433.434877821 7306684.861747535, 1318433.434877821 7296684.861747535, 1328433.434877821 7296684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1456,"POLYGON ((1328433.434877821 7306684.861747535, 1328433.434877821 7316684.861747535, 1318433.434877821 7316684.861747535, 1318433.434877821 7306684.861747535, 1328433.434877821 7306684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1481,"POLYGON ((1338433.434877821 7276684.861747535, 1338433.434877821 7286684.861747535, 1328433.434877821 7286684.861747535, 1328433.434877821 7276684.861747535, 1338433.434877821 7276684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1482,"POLYGON ((1338433.434877821 7286684.861747535, 1338433.434877821 7296684.861747535, 1328433.434877821 7296684.861747535, 1328433.434877821 7286684.861747535, 1338433.434877821 7286684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1483,"POLYGON ((1338433.434877821 7296684.861747535, 1338433.434877821 7306684.861747535, 1328433.434877821 7306684.861747535, 1328433.434877821 7296684.861747535, 1338433.434877821 7296684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1484,"POLYGON ((1338433.434877821 7306684.861747535, 1338433.434877821 7316684.861747535, 1328433.434877821 7316684.861747535, 1328433.434877821 7306684.861747535, 1338433.434877821 7306684.861747535))",11,11,6149,11.9435,54.5687,72.5,10.7,55.5,116.9,83.4,65.1,73.3,52.9,32.8
1435,"POLYGON ((1318433.434877821 7346684.861747535, 1318433.434877821 7356684.861747535, 1308433.434877821 7356684.861747535, 1308433.434877821 7346684.861747535, 1318433.434877821 7346684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1436,"POLYGON ((1318433.434877821 7366684.861747535, 1318433.434877821 7376684.861747535, 1308433.434877821 7376684.861747535, 1308433.434877821 7366684.861747535, 1318433.434877821 7366684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1437,"POLYGON ((1318433.434877821 7376684.861747535, 1318433.434877821 7386684.861747535, 1308433.434877821 7386684.861747535, 1308433.434877821 7376684.861747535, 1318433.434877821 7376684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1438,"POLYGON ((1318433.434877821 7386684.861747535, 1318433.434877821 7396684.861747535, 1308433.434877821 7396684.861747535, 1308433.434877821 7386684.861747535, 1318433.434877821 7386684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1460,"POLYGON ((1328433.434877821 7346684.861747535, 1328433.434877821 7356684.861747535, 1318433.434877821 7356684.861747535, 1318433.434877821 7346684.861747535, 1328433.434877821 7346684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1461,"POLYGON ((1328433.434877821 7356684.861747535, 1328433.434877821 7366684.861747535, 1318433.434877821 7366684.861747535, 1318433.434877821 7356684.861747535, 1328433.434877821 7356684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1462,"POLYGON ((1328433.434877821 7366684.861747535, 1328433.434877821 7376684.861747535, 1318433.434877821 7376684.861747535, 1318433.434877821 7366684.861747535, 1328433.434877821 7366684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1463,"POLYGON ((1328433.434877821 7376684.861747535, 1328433.434877821 7386684.861747535, 1318433.434877821 7386684.861747535, 1318433.434877821 7376684.861747535, 1328433.434877821 7376684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1489,"POLYGON ((1338433.434877821 7356684.861747535, 1338433.434877821 7366684.861747535, 1328433.434877821 7366684.861747535, 1328433.434877821 7356684.861747535, 1338433.434877821 7356684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1490,"POLYGON ((1338433.434877821 7366684.861747535, 1338433.434877821 7376684.861747535, 1328433.434877821 7376684.861747535, 1328433.434877821 7366684.861747535, 1338433.434877821 7366684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1491,"POLYGON ((1338433.434877821 7376684.861747535, 1338433.434877821 7386684.861747535, 1328433.434877821 7386684.861747535, 1328433.434877821 7376684.861747535, 1338433.434877821 7376684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1516,"POLYGON ((1348433.434877821 7366684.861747535, 1348433.434877821 7376684.861747535, 1338433.434877821 7376684.861747535, 1338433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535))",76,76,5935,11.8285,55.0987,75.5,11.8,58.5,77.2,66.8,76.1,97.7,60.2,40.5
1457,"POLYGON ((1328433.434877821 7316684.861747535, 1328433.434877821 7326684.861747535, 1318433.434877821 7326684.861747535, 1318433.434877821 7316684.861747535, 1328433.434877821 7316684.861747535))",87,87,6147,12.1841,54.879,64.9,14.0,49.4,97.0,43.6,57.3,76.4,46.0,24.1
1458,"POLYGON ((1328433.434877821 7326684.861747535, 1328433.434877821 7336684.861747535, 1318433.434877821 7336684.861747535, 1318433.434877821 7326684.861747535, 1328433.434877821 7326684.861747535))",87,87,6147,12.1841,54.879,64.9,14.0,49.4,97.0,43.6,57.3,76.4,46.0,24.1
1459,"POLYGON ((1328433.434877821 7336684.861747535, 1328433.434877821 7346684.861747535, 1318433.434877821 7346684.861747535, 1318433.434877821 7336684.861747535, 1328433.434877821 7336684.861747535))",87,87,6147,12.1841,54.879,64.9,14.0,49.4,97.0,43.6,57.3,76.4,46.0,24.1
1485,"POLYGON ((1338433.434877821 7316684.861747535, 1338433.434877821 7326684.861747535, 1328433.434877821 7326684.861747535, 1328433.434877821 7316684.861747535, 1338433.434877821 7316684.861747535))",87,87,6147,12.1841,54.879,64.9,14.0,49.4,97.0,43.6,57.3,76.4,46.0,24.1
1486,"POLYGON ((1338433.434877821 7326684.861747535, 1338433.434877821 7336684.861747535, 1328433.434877821 7336684.861747535, 1328433.434877821 7326684.861747535, 1338433.434877821 7326684.861747535))",87,87,6147,12.1841,54.879,64.9,14.0,49.4,97.0,43.6,57.3,76.4,46.0,24.1
1487,"POLYGON ((1338433.434877821 7336684.861747535, 1338433.434877821 7346684.861747535, 1328433.434877821 7346684.861747535, 1328433.434877821 7336684.861747535, 1338433.434877821 7336684.861747535))",87,87,6147,12.1841,54.879,64.9,14.0,49.4,97.0,43.6,57.3,76.4,46.0,24.1
1488,"POLYGON ((1338433.434877821 7346684.861747535, 1338433.434877821 7356684.861747535, 1328433.434877821 7356684.861747535, 1328433.434877821 7346684.861747535, 1338433.434877821 7346684.861747535))",87,87,6147,12.1841,54.879,64.9,14.0,49.4,97.0,43.6,57.3,76.4,46.0,24.1
1510,"POLYGON ((1348433.434877821 7306684.861747535, 1348433.434877821 7316684.861747535, 1338433.434877821 7316684.861747535, 1338433.434877821 7306684.861747535, 1348433.434877821 7306684.861747535))",87,87,6147,12.1841,54.879,64.9,14.0,49.4,97.0,43.6,57.3,76.4,46.0,24.1
1511,"POLYGON ((1348433.434877821 7316684.861747535, 1348433.434877821 7326684.861747535, 1338433.434877821 7326684.861747535, 1338433.434877821 7316684.861747535, 1348433.434877821 7316684.861747535))",87,87,6147,12.1841,54.879,64.9,14.0,49.4,97.0,43.6,57.3,76.4,46.0,24.1
